entidad,relacion,objeto,source_file
Manuel Andrada,Lugar de nacimiento,Asunción,paraguay
Manuel Andrada,Ocupación,futbolista,paraguay
Manuel Andrada,Ciudadanía,Paraguay,paraguay
Manuel Andrada,Fecha de nacimiento,1927-01-16,paraguay
Mario Rubén Heyn,Ocupación,árbitro de fútbol,paraguay
Mario Rubén Heyn,Ciudadanía,Paraguay,paraguay
Martín Portillo,Ocupación,arpista,paraguay
Martín Portillo,Ciudadanía,Paraguay,paraguay
Martín Portillo,Fecha de nacimiento,1970-01-01,paraguay
Martín Portillo,Fecha de nacimiento,1970-07-26,paraguay
Lourdes Arévalos,Lugar de nacimiento,San Lorenzo,paraguay
Lourdes Arévalos,Ocupación,modelo,paraguay
Lourdes Arévalos,Ciudadanía,Paraguay,paraguay
Lourdes Arévalos,Fecha de nacimiento,1984-01-13,paraguay
Lourdes Arévalos,Ocupación,participante en concursos de belleza,paraguay
Nery Kennedy,Lugar de nacimiento,Mbocayaty del Yhaguy,paraguay
Nery Kennedy,Ocupación,atleta,paraguay
Nery Kennedy,Ciudadanía,Paraguay,paraguay
Nery Kennedy,Fecha de nacimiento,1973-03-28,paraguay
Nery Kennedy,Fecha de nacimiento,1973-05-28,paraguay
Nicolás Caballero,Lugar de nacimiento,Asunción,paraguay
Nicolás Caballero,Ocupación,arpista,paraguay
Nicolás Caballero,Ciudadanía,Paraguay,paraguay
Nicolás Caballero,Fecha de nacimiento,1949-01-01,paraguay
Oscar Velásquez,Ocupación,árbitro de fútbol,paraguay
Oscar Velásquez,Ciudadanía,Paraguay,paraguay
Paz Encina,Lugar de nacimiento,Asunción,paraguay
Paz Encina,Ocupación,guionista,paraguay
Paz Encina,Ciudadanía,Paraguay,paraguay
Paz Encina,Obra notable,Hamaca paraguaya,paraguay
Paz Encina,Fecha de nacimiento,1971-07-09,paraguay
Paz Encina,Ocupación,director de cine,paraguay
Roberto González Segovia,Lugar de nacimiento,Piribebuy,paraguay
Roberto González Segovia,Ocupación,abogado,paraguay
Roberto González Segovia,Ciudadanía,Paraguay,paraguay
Roberto González Segovia,Educado en,Universidad Nacional de Asunción,paraguay
Roberto González Segovia,Cargo,ministro de Defensa,paraguay
Roberto González Segovia,Fecha de nacimiento,1959-08-19,paraguay
Roberto González Segovia,Ocupación,político,paraguay
Roque Vallejos,Lugar de nacimiento,Asunción,paraguay
Roque Vallejos,Ocupación,escritor,paraguay
Roque Vallejos,Ciudadanía,Paraguay,paraguay
Roque Vallejos,Fecha de nacimiento,1943-08-01,paraguay
