entidad,relacion,objeto,source_file
Roberto Matta,Ocupación,diseñador,chile
Roberto Matta,Ocupación,grabador,chile
Roberto Matta,Ocupación,litógrafo,chile
Roberto Matta,Ocupación,arquitecto,chile
Roberto Matta,Premio recibido,Orden al Mérito Docente y Cultural Gabriela Mistral,chile
Roberto Matta,Ocupación,pintor,chile
Roberto Matta,Educado en,Colegio de los Sagrados Corazones de Santiago,chile
Pedro Subercaseaux,Lugar de nacimiento,Roma,chile
Pedro Subercaseaux,Ocupación,monje,chile
Pedro Subercaseaux,Ciudadanía,Chile,chile
Pedro Subercaseaux,Obra notable,Federico Von Pilsener,chile
Pedro Subercaseaux,Fecha de nacimiento,1880-12-10,chile
Pedro Subercaseaux,Fecha de defunción,1956-01-03,chile
Pedro Subercaseaux,Ocupación,pintor,chile
Pedro Subercaseaux,Obra notable,Mariano Moreno en su mesa de trabajo,chile
Pedro Subercaseaux,Obra notable,El joven Lautaro,chile
Alejandro Amenábar,Lugar de nacimiento,Santiago de Chile,chile
Alejandro Amenábar,Ocupación,compositor de bandas sonoras,chile
Alejandro Amenábar,Ciudadanía,Chile,chile
Alejandro Amenábar,Educado en,Universidad Complutense de Madrid,chile
Alejandro Amenábar,Premio recibido,Premio Máquina del Tiempo,chile
Alejandro Amenábar,Fecha de nacimiento,1972-03-31,chile
Gioconda Belli,Ciudadanía,Nicaragua,chile
Santiago Cabrera,Lugar de nacimiento,Caracas,chile
Santiago Cabrera,Ocupación,actor de cine,chile
Santiago Cabrera,Ciudadanía,Chile,chile
Santiago Cabrera,Educado en,Drama Centre London,chile
Santiago Cabrera,Fecha de nacimiento,1978-05-05,chile
Eladio Vicuña Aránguiz,Lugar de nacimiento,Santiago de Chile,chile
Eladio Vicuña Aránguiz,Ocupación,sacerdote católico,chile
Eladio Vicuña Aránguiz,Ciudadanía,Chile,chile
Eladio Vicuña Aránguiz,Cargo,obispo diocesano,chile
Eladio Vicuña Aránguiz,Fecha de nacimiento,1911-06-02,chile
Eladio Vicuña Aránguiz,Fecha de defunción,2008-06-29,chile
Eladio Vicuña Aránguiz,Ocupación,obispo católico,chile
Eladio Vicuña Aránguiz,Cargo,arzobispo de Puerto Montt,chile
Rodrigo Tello,Lugar de nacimiento,Santiago de Chile,chile
Rodrigo Tello,Ocupación,futbolista,chile
Rodrigo Tello,Ciudadanía,Chile,chile
Rodrigo Tello,Fecha de nacimiento,1979-10-14,chile
Mariano Latorre,Lugar de nacimiento,Cobquecura,chile
Mariano Latorre,Ocupación,escritor,chile
Mariano Latorre,Ciudadanía,Chile,chile
Mariano Latorre,Educado en,Universidad de Chile,chile
